,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
1429,2023-07-03 21:00:00-05:00,41921,1.09144,1.09165,1.08768,1.0878,1.09133,1.09157,1.08758,1.08771,1.09154,1.09175,1.08776,1.08789
1430,2023-07-04 21:00:00-05:00,77054,1.0878,1.0908,1.0851,1.08534,1.08771,1.09073,1.08503,1.08524,1.08789,1.09087,1.08517,1.08543
1431,2023-07-05 21:00:00-05:00,97570,1.08534,1.09006,1.08336,1.08921,1.08524,1.09,1.08328,1.08913,1.08543,1.09014,1.08343,1.08929
1432,2023-07-06 21:00:00-05:00,91577,1.08921,1.09733,1.0867,1.09688,1.08913,1.09726,1.08662,1.09675,1.08929,1.09741,1.08678,1.09701
1433,2023-07-09 21:00:00-05:00,76776,1.09688,1.10016,1.09436,1.10012,1.09675,1.10008,1.09428,1.10003,1.09701,1.10023,1.09444,1.10022
1434,2023-07-10 21:00:00-05:00,69116,1.10012,1.10274,1.09769,1.10087,1.10003,1.10267,1.09762,1.10078,1.10022,1.10281,1.09776,1.10096
1435,2023-07-11 21:00:00-05:00,90474,1.10087,1.11405,1.10034,1.11316,1.10078,1.11398,1.09985,1.11307,1.10096,1.11412,1.10071,1.11325
1436,2023-07-12 21:00:00-05:00,88719,1.11316,1.1228,1.11281,1.12264,1.11307,1.12273,1.11264,1.12254,1.11325,1.12288,1.11294,1.12274
1437,2023-07-13 21:00:00-05:00,88321,1.12264,1.12451,1.12041,1.12274,1.12254,1.12443,1.12033,1.12245,1.12274,1.12459,1.12049,1.12302
1438,2023-07-16 21:00:00-05:00,76645,1.12274,1.1249,1.12033,1.12398,1.12245,1.12483,1.12025,1.12389,1.12302,1.12498,1.12041,1.12407
1439,2023-07-17 21:00:00-05:00,105361,1.12398,1.12757,1.12092,1.12284,1.12389,1.12749,1.12084,1.12273,1.12407,1.12765,1.12099,1.12295
1440,2023-07-18 21:00:00-05:00,100803,1.12284,1.12402,1.11744,1.12027,1.12273,1.12394,1.11737,1.12019,1.12295,1.12409,1.11752,1.12035
1441,2023-07-19 21:00:00-05:00,98391,1.12027,1.12292,1.11185,1.11298,1.12019,1.12284,1.11177,1.11291,1.12035,1.123,1.11192,1.11305
1442,2023-07-20 21:00:00-05:00,86303,1.11298,1.1145,1.11078,1.11256,1.11291,1.11443,1.1107,1.11246,1.11305,1.11458,1.11086,1.11266
1443,2023-07-23 21:00:00-05:00,96311,1.11256,1.1147,1.10603,1.10648,1.11246,1.11461,1.10595,1.10637,1.11266,1.11478,1.1061,1.10658
1444,2023-07-24 21:00:00-05:00,80541,1.10648,1.1087,1.10208,1.10548,1.10637,1.10863,1.102,1.1054,1.10658,1.10879,1.10216,1.10556
1445,2023-07-25 21:00:00-05:00,110044,1.10548,1.1107,1.10378,1.10862,1.1054,1.11061,1.1037,1.10854,1.10556,1.11078,1.10386,1.10871
1446,2023-07-26 21:00:00-05:00,128487,1.10862,1.11498,1.0966,1.09762,1.10854,1.1149,1.09651,1.09754,1.10871,1.11505,1.09667,1.09771
1447,2023-07-27 21:00:00-05:00,132598,1.09762,1.10475,1.09436,1.10171,1.09754,1.10467,1.09427,1.10131,1.09771,1.10483,1.09444,1.10211
1448,2023-07-30 21:00:00-05:00,95870,1.10171,1.10459,1.09936,1.09978,1.10131,1.10451,1.09928,1.0997,1.10211,1.10467,1.09943,1.09987
1449,2023-07-31 21:00:00-05:00,89229,1.09978,1.10031,1.09524,1.09848,1.0997,1.10023,1.09516,1.09839,1.09987,1.10039,1.09532,1.09857
1450,2023-08-01 21:00:00-05:00,114664,1.09848,1.10206,1.09179,1.09389,1.09839,1.10193,1.09171,1.09382,1.09857,1.10225,1.09187,1.09396
1451,2023-08-02 21:00:00-05:00,116925,1.09389,1.09629,1.09122,1.09498,1.09382,1.09622,1.09115,1.09491,1.09396,1.09637,1.0913,1.09506
1452,2023-08-03 21:00:00-05:00,110846,1.09498,1.1042,1.09352,1.10096,1.09491,1.10412,1.09332,1.10046,1.09506,1.10427,1.0936,1.10146
1453,2023-08-06 21:00:00-05:00,82781,1.10096,1.10206,1.09654,1.10027,1.10046,1.1016,1.09647,1.1002,1.10146,1.10253,1.09662,1.10034
1454,2023-08-07 21:00:00-05:00,96867,1.10027,1.10113,1.0929,1.09565,1.1002,1.10105,1.09283,1.09558,1.10034,1.10122,1.09298,1.09572
1455,2023-08-08 21:00:00-05:00,89611,1.09565,1.09956,1.09518,1.09736,1.09558,1.09948,1.09498,1.09729,1.09572,1.09963,1.09526,1.09744
1456,2023-08-09 21:00:00-05:00,106512,1.09736,1.10652,1.09674,1.09806,1.09729,1.10643,1.09667,1.09797,1.09744,1.10662,1.09682,1.09816
1457,2023-08-10 21:00:00-05:00,92635,1.09806,1.10051,1.0943,1.09468,1.09797,1.10043,1.09422,1.09439,1.09816,1.10059,1.09437,1.09498
1458,2023-08-13 21:00:00-05:00,95050,1.09468,1.09604,1.08748,1.09072,1.09439,1.09597,1.0874,1.09062,1.09498,1.09611,1.08756,1.09081
1459,2023-08-14 21:00:00-05:00,107723,1.09072,1.09524,1.08968,1.09044,1.09062,1.09517,1.08956,1.09035,1.09081,1.09532,1.08977,1.09054
1460,2023-08-15 21:00:00-05:00,103893,1.09044,1.09347,1.08716,1.08792,1.09035,1.0934,1.08709,1.08785,1.09054,1.09354,1.08723,1.08799
1461,2023-08-16 21:00:00-05:00,101357,1.08792,1.09186,1.08566,1.08723,1.08785,1.09179,1.08558,1.08715,1.08799,1.09193,1.08573,1.08731
1462,2023-08-17 21:00:00-05:00,82393,1.08723,1.0894,1.0845,1.08727,1.08715,1.08932,1.08442,1.08677,1.08731,1.08948,1.08457,1.08777
1463,2023-08-20 21:00:00-05:00,74779,1.08727,1.09138,1.08697,1.08957,1.08677,1.09131,1.08652,1.08948,1.08777,1.09146,1.08705,1.08966
1464,2023-08-21 21:00:00-05:00,72190,1.08957,1.09304,1.0833,1.08461,1.08948,1.09297,1.08323,1.08452,1.08966,1.09311,1.08337,1.0847
1465,2023-08-22 21:00:00-05:00,85309,1.08461,1.08715,1.08024,1.08629,1.08452,1.08707,1.08017,1.0862,1.0847,1.08723,1.08032,1.08638
1466,2023-08-23 21:00:00-05:00,77539,1.08629,1.08768,1.0805,1.08102,1.0862,1.0876,1.08043,1.08095,1.08638,1.08775,1.08058,1.0811
1467,2023-08-24 21:00:00-05:00,89602,1.08102,1.08418,1.07658,1.07944,1.08095,1.0841,1.07651,1.07929,1.0811,1.08427,1.07666,1.07959
1468,2023-08-27 21:00:00-05:00,64529,1.07944,1.08224,1.07934,1.0819,1.07929,1.08217,1.07926,1.08183,1.07959,1.08231,1.07941,1.08197
1469,2023-08-28 21:00:00-05:00,80637,1.0819,1.0892,1.07823,1.08788,1.08183,1.08913,1.07816,1.08781,1.08197,1.08927,1.0783,1.08796
1470,2023-08-29 21:00:00-05:00,83569,1.08788,1.09456,1.08552,1.09234,1.08781,1.09448,1.08545,1.09225,1.08796,1.09464,1.0856,1.09242
1471,2023-08-30 21:00:00-05:00,80610,1.09234,1.09398,1.08351,1.08434,1.09225,1.0939,1.08343,1.08427,1.09242,1.09405,1.08359,1.08441
1472,2023-08-31 21:00:00-05:00,85994,1.08434,1.08822,1.07721,1.07752,1.08427,1.08814,1.07712,1.07724,1.08441,1.08829,1.07729,1.07781
1473,2023-09-03 21:00:00-05:00,38102,1.07752,1.0809,1.07716,1.07966,1.07724,1.08082,1.07709,1.07955,1.07781,1.08097,1.07723,1.07976
1474,2023-09-04 21:00:00-05:00,74791,1.07966,1.07985,1.07065,1.07217,1.07955,1.07977,1.07058,1.07209,1.07976,1.08015,1.07072,1.07225
1475,2023-09-05 21:00:00-05:00,77189,1.07217,1.0749,1.07027,1.07272,1.07209,1.07482,1.07018,1.07262,1.07225,1.07498,1.07036,1.07281
1476,2023-09-06 21:00:00-05:00,65067,1.07272,1.0732,1.06861,1.06959,1.07262,1.07311,1.06854,1.0695,1.07281,1.07328,1.06868,1.06968
1477,2023-09-07 21:00:00-05:00,65142,1.06959,1.07438,1.0694,1.06992,1.0695,1.07431,1.06933,1.06964,1.06968,1.07446,1.06947,1.07021
1478,2023-09-10 21:00:00-05:00,69514,1.06992,1.07594,1.06992,1.07504,1.06964,1.07586,1.06964,1.07494,1.07021,1.07601,1.07021,1.07513
1479,2023-09-11 21:00:00-05:00,63645,1.07504,1.07694,1.07056,1.07566,1.07494,1.07684,1.07048,1.07557,1.07513,1.07703,1.07063,1.07574
1480,2023-09-12 21:00:00-05:00,83882,1.07566,1.0765,1.07112,1.07298,1.07557,1.07643,1.07105,1.07289,1.07574,1.07657,1.0712,1.07306
1481,2023-09-13 21:00:00-05:00,88884,1.07298,1.07523,1.06319,1.0644,1.07289,1.07516,1.06312,1.06433,1.07306,1.0753,1.06326,1.06448
1482,2023-09-14 21:00:00-05:00,75731,1.0644,1.06878,1.06333,1.06592,1.06433,1.0687,1.06325,1.0657,1.06448,1.06886,1.0634,1.06614
1483,2023-09-17 21:00:00-05:00,56799,1.06592,1.06989,1.06548,1.06919,1.0657,1.06982,1.0654,1.0691,1.06614,1.06996,1.06555,1.06928
1484,2023-09-18 21:00:00-05:00,60101,1.06919,1.0718,1.06752,1.06791,1.0691,1.07173,1.06744,1.06782,1.06928,1.07187,1.0676,1.068
1485,2023-09-19 21:00:00-05:00,81606,1.06791,1.07369,1.06502,1.06599,1.06782,1.07362,1.06494,1.06592,1.068,1.07376,1.0651,1.06606
1486,2023-09-20 21:00:00-05:00,85909,1.06599,1.06736,1.06169,1.0661,1.06592,1.06728,1.0616,1.06602,1.06606,1.06744,1.06177,1.06617
1487,2023-09-21 21:00:00-05:00,74935,1.0661,1.06718,1.0615,1.06448,1.06602,1.06711,1.06142,1.06428,1.06617,1.06726,1.06158,1.06468
1488,2023-09-24 21:00:00-05:00,67655,1.06448,1.06557,1.05753,1.05932,1.06428,1.06549,1.05746,1.05923,1.06468,1.06596,1.0576,1.05941
1489,2023-09-25 21:00:00-05:00,68178,1.05932,1.06091,1.05622,1.0572,1.05923,1.06084,1.05614,1.05711,1.05941,1.06098,1.0563,1.05729
1490,2023-09-26 21:00:00-05:00,80954,1.0572,1.05743,1.0488,1.05026,1.05711,1.05736,1.04872,1.05018,1.05729,1.0575,1.04887,1.05035
1491,2023-09-27 21:00:00-05:00,95552,1.05026,1.0579,1.04911,1.05664,1.05018,1.05782,1.04904,1.05655,1.05035,1.05797,1.04918,1.05674
1492,2023-09-28 21:00:00-05:00,93881,1.05664,1.06171,1.05581,1.05744,1.05655,1.06163,1.05562,1.05728,1.05674,1.0618,1.05589,1.0576
1493,2023-10-01 21:00:00-05:00,82208,1.05744,1.05919,1.04779,1.0478,1.05728,1.05912,1.04771,1.04772,1.0576,1.05926,1.04787,1.04787
1494,2023-10-02 21:00:00-05:00,94171,1.0478,1.04936,1.04485,1.04669,1.04772,1.04929,1.04477,1.0466,1.04787,1.04945,1.04493,1.04678
1495,2023-10-03 21:00:00-05:00,90446,1.04669,1.05322,1.04515,1.0504,1.0466,1.05315,1.04508,1.05031,1.04678,1.05329,1.04522,1.05049
1496,2023-10-04 21:00:00-05:00,93726,1.0504,1.05518,1.05,1.0551,1.05031,1.05511,1.04993,1.05502,1.05049,1.05526,1.05008,1.05518
1497,2023-10-05 21:00:00-05:00,106252,1.0551,1.06002,1.04824,1.05872,1.05502,1.05994,1.04817,1.05849,1.05518,1.06009,1.04832,1.05895
1498,2023-10-08 21:00:00-05:00,87120,1.05872,1.05872,1.05195,1.05668,1.05849,1.05849,1.05187,1.05659,1.05895,1.05895,1.05203,1.05678
1499,2023-10-09 21:00:00-05:00,103302,1.05668,1.06199,1.05544,1.06047,1.05659,1.06192,1.05536,1.06038,1.05678,1.06206,1.05551,1.06056
1500,2023-10-10 21:00:00-05:00,96936,1.06047,1.06348,1.05818,1.06183,1.06038,1.06341,1.0581,1.06176,1.06056,1.06355,1.05825,1.0619
1501,2023-10-11 21:00:00-05:00,93238,1.06183,1.06399,1.05258,1.05283,1.06176,1.06391,1.05251,1.05275,1.0619,1.06407,1.05265,1.05291
1502,2023-10-12 21:00:00-05:00,97112,1.05283,1.05586,1.04954,1.0509,1.05275,1.05579,1.04946,1.05074,1.05291,1.05595,1.04961,1.05105
1503,2023-10-15 21:00:00-05:00,74351,1.0509,1.05628,1.0509,1.05593,1.05074,1.05621,1.05054,1.05583,1.05105,1.05636,1.05105,1.05603
1504,2023-10-16 21:00:00-05:00,85219,1.05593,1.0595,1.05329,1.05762,1.05583,1.05943,1.05321,1.05754,1.05603,1.05957,1.05336,1.0577
1505,2023-10-17 21:00:00-05:00,89523,1.05762,1.05945,1.05232,1.0536,1.05754,1.05938,1.05225,1.05352,1.0577,1.05952,1.05239,1.05367
1506,2023-10-18 21:00:00-05:00,113152,1.0536,1.06168,1.05282,1.05814,1.05352,1.0616,1.05274,1.05804,1.05367,1.06175,1.05289,1.05824
1507,2023-10-19 21:00:00-05:00,84323,1.05814,1.06038,1.0565,1.05948,1.05804,1.06031,1.05643,1.05938,1.05824,1.06045,1.05658,1.05957
1508,2023-10-22 21:00:00-05:00,80132,1.05948,1.0678,1.05715,1.06686,1.05938,1.06773,1.05707,1.06678,1.05957,1.06788,1.05723,1.06693
1509,2023-10-23 21:00:00-05:00,84733,1.06686,1.06946,1.0583,1.0591,1.06678,1.06935,1.05823,1.05901,1.06693,1.06958,1.05837,1.05918
1510,2023-10-24 21:00:00-05:00,80315,1.0591,1.06068,1.05658,1.05661,1.05901,1.06061,1.0565,1.05653,1.05918,1.06075,1.05665,1.05669
1511,2023-10-25 21:00:00-05:00,92538,1.05661,1.05735,1.05218,1.05639,1.05653,1.05685,1.05207,1.0563,1.05669,1.05785,1.05228,1.05648
1512,2023-10-26 21:00:00-05:00,81905,1.05639,1.05971,1.05352,1.05652,1.0563,1.05964,1.05345,1.05641,1.05648,1.05978,1.0536,1.05662
1513,2023-10-29 21:00:00-05:00,72084,1.05652,1.06253,1.05472,1.06151,1.05641,1.06246,1.05465,1.06143,1.05662,1.0626,1.05479,1.06159
1514,2023-10-30 21:00:00-05:00,93099,1.06151,1.0675,1.05574,1.05744,1.06143,1.06743,1.05567,1.05735,1.06159,1.06758,1.05582,1.05754
1515,2023-10-31 21:00:00-05:00,104635,1.05744,1.05806,1.05166,1.0569,1.05735,1.05799,1.05158,1.05682,1.05754,1.05814,1.05174,1.05699
1516,2023-11-01 21:00:00-05:00,87578,1.0569,1.06678,1.0567,1.06224,1.05682,1.0667,1.05636,1.06216,1.05699,1.06686,1.05696,1.06233
1517,2023-11-02 21:00:00-05:00,92225,1.06224,1.07469,1.06149,1.07286,1.06216,1.07461,1.06141,1.07269,1.06233,1.07477,1.06156,1.07303
1518,2023-11-05 22:00:00-05:00,68230,1.07286,1.07564,1.07165,1.07177,1.07269,1.07556,1.07157,1.07168,1.07303,1.07572,1.07173,1.07186
1519,2023-11-06 22:00:00-05:00,77597,1.07177,1.07224,1.06642,1.07,1.07168,1.07216,1.06634,1.0699,1.07186,1.07236,1.06649,1.0701
1520,2023-11-07 22:00:00-05:00,77406,1.07,1.07162,1.06594,1.07093,1.0699,1.07155,1.06586,1.07084,1.0701,1.07169,1.06601,1.07102
1521,2023-11-08 22:00:00-05:00,91185,1.07093,1.07256,1.06603,1.06681,1.07084,1.07248,1.06596,1.06674,1.07102,1.07263,1.0661,1.06688
1522,2023-11-09 22:00:00-05:00,77671,1.06681,1.06929,1.06562,1.06847,1.06674,1.06922,1.06555,1.06838,1.06688,1.06936,1.06569,1.06856
1523,2023-11-12 22:00:00-05:00,65238,1.06847,1.07062,1.06651,1.06993,1.06838,1.07055,1.06644,1.06986,1.06856,1.0707,1.06658,1.07
1524,2023-11-13 22:00:00-05:00,89665,1.06993,1.08876,1.06929,1.08791,1.06986,1.08869,1.06918,1.08783,1.07,1.08884,1.06937,1.08799
1525,2023-11-14 22:00:00-05:00,87466,1.08791,1.08861,1.08316,1.08476,1.08783,1.08854,1.08308,1.08467,1.08799,1.08871,1.08323,1.08484
1526,2023-11-15 22:00:00-05:00,82492,1.08476,1.08956,1.08302,1.08528,1.08467,1.08949,1.08295,1.08521,1.08484,1.08963,1.0831,1.08536
1527,2023-11-16 22:00:00-05:00,81702,1.08528,1.09143,1.08248,1.09127,1.08521,1.09136,1.0824,1.09117,1.08536,1.0915,1.08255,1.09137
1528,2023-11-19 22:00:00-05:00,77986,1.09127,1.09519,1.08975,1.094,1.09117,1.09512,1.08967,1.09391,1.09137,1.09526,1.08983,1.09409
1529,2023-11-20 22:00:00-05:00,82687,1.094,1.09652,1.09002,1.09108,1.09391,1.09644,1.08994,1.09099,1.09409,1.09661,1.09009,1.09117
1530,2023-11-21 22:00:00-05:00,85732,1.09108,1.0923,1.08524,1.08888,1.09099,1.09222,1.08516,1.08878,1.09117,1.09238,1.08532,1.08898
1531,2023-11-22 22:00:00-05:00,48949,1.08888,1.09309,1.08825,1.09066,1.08878,1.09301,1.08813,1.09056,1.08898,1.09318,1.08837,1.09075
1532,2023-11-23 22:00:00-05:00,66579,1.09066,1.09489,1.0895,1.09399,1.09056,1.09481,1.08942,1.09349,1.09075,1.09498,1.08958,1.09449
1533,2023-11-26 22:00:00-05:00,74099,1.09399,1.09592,1.0925,1.09546,1.09349,1.09585,1.09243,1.09539,1.09449,1.096,1.09258,1.09554
1534,2023-11-27 22:00:00-05:00,89484,1.09546,1.1009,1.09346,1.09952,1.09539,1.10083,1.09338,1.09944,1.09554,1.10097,1.09353,1.09959
1535,2023-11-28 22:00:00-05:00,95991,1.09952,1.10173,1.09602,1.09698,1.09944,1.10165,1.09594,1.0969,1.09959,1.10181,1.09609,1.09707
1536,2023-11-29 22:00:00-05:00,100729,1.09698,1.0984,1.08794,1.08884,1.0969,1.09832,1.08786,1.08877,1.09707,1.09848,1.08801,1.08891
1537,2023-11-30 22:00:00-05:00,107289,1.08884,1.09128,1.08289,1.08833,1.08877,1.09121,1.0828,1.08783,1.08891,1.09136,1.08296,1.08883
1538,2023-12-03 22:00:00-05:00,100649,1.08833,1.0895,1.08041,1.08363,1.08783,1.08942,1.08033,1.08353,1.08883,1.08957,1.08048,1.08373
1539,2023-12-04 22:00:00-05:00,102469,1.08363,1.08476,1.0778,1.07983,1.08353,1.08468,1.07773,1.07975,1.08373,1.08483,1.07788,1.07991
1540,2023-12-05 22:00:00-05:00,88864,1.07983,1.08048,1.07587,1.07644,1.07975,1.08041,1.07579,1.07635,1.07991,1.08055,1.07594,1.07652
1541,2023-12-06 22:00:00-05:00,107483,1.07644,1.08178,1.07551,1.0793,1.07635,1.0817,1.07543,1.07922,1.07652,1.08186,1.07559,1.07937
1542,2023-12-07 22:00:00-05:00,116256,1.0793,1.08008,1.07237,1.0761,1.07922,1.08001,1.07227,1.0756,1.07937,1.08016,1.07244,1.0766
1543,2023-12-10 22:00:00-05:00,78092,1.0761,1.0779,1.07416,1.07644,1.0756,1.07783,1.07408,1.07637,1.0766,1.07798,1.07424,1.07652
1544,2023-12-11 22:00:00-05:00,90237,1.07644,1.08282,1.07603,1.07946,1.07637,1.08275,1.07576,1.07938,1.07652,1.08289,1.07621,1.07953
1545,2023-12-12 22:00:00-05:00,103451,1.07946,1.08966,1.07732,1.08751,1.07938,1.08959,1.07724,1.08744,1.07953,1.08975,1.07739,1.08758
1546,2023-12-13 22:00:00-05:00,142151,1.08751,1.10094,1.08736,1.09918,1.08744,1.10087,1.08717,1.09911,1.08758,1.10101,1.08747,1.09925
1547,2023-12-14 22:00:00-05:00,115480,1.09918,1.10037,1.08886,1.08947,1.09911,1.1003,1.08879,1.08933,1.09925,1.10045,1.08893,1.08961
1548,2023-12-17 22:00:00-05:00,79615,1.08947,1.09312,1.08921,1.09236,1.08933,1.09305,1.08913,1.09227,1.08961,1.09319,1.08928,1.09246
1549,2023-12-18 22:00:00-05:00,91323,1.09236,1.09876,1.09148,1.09809,1.09227,1.09868,1.09109,1.09799,1.09246,1.09884,1.09157,1.09819
1550,2023-12-19 22:00:00-05:00,87739,1.09809,1.09852,1.09298,1.09434,1.09799,1.09831,1.09291,1.09426,1.09819,1.09886,1.09306,1.09441
1551,2023-12-20 22:00:00-05:00,102195,1.09434,1.10127,1.09352,1.10122,1.09426,1.10119,1.09345,1.10114,1.09441,1.10135,1.0936,1.10131
1552,2023-12-21 22:00:00-05:00,91052,1.10122,1.10404,1.0994,1.10146,1.10114,1.10395,1.0993,1.10132,1.10131,1.10412,1.09948,1.10159
1553,2023-12-25 22:00:00-05:00,46109,1.10146,1.10451,1.10079,1.1042,1.10132,1.10444,1.10029,1.10411,1.10159,1.10459,1.10094,1.10428
1554,2023-12-26 22:00:00-05:00,64404,1.1042,1.11228,1.10284,1.11066,1.10411,1.1122,1.10277,1.11057,1.10428,1.11235,1.10292,1.11074
1555,2023-12-27 22:00:00-05:00,80536,1.11066,1.11396,1.10552,1.10626,1.11057,1.11388,1.10545,1.10618,1.11074,1.11404,1.1056,1.10633
1556,2023-12-28 22:00:00-05:00,79964,1.10626,1.10844,1.10342,1.10374,1.10618,1.10836,1.10333,1.10363,1.10633,1.10853,1.10349,1.10386
1557,2024-01-01 22:00:00-05:00,86969,1.10374,1.10453,1.09383,1.09406,1.10363,1.10444,1.09376,1.09399,1.10386,1.10477,1.0939,1.09414
1558,2024-01-02 22:00:00-05:00,102210,1.09406,1.09656,1.08929,1.0922,1.09399,1.09648,1.08922,1.09213,1.09414,1.09663,1.08936,1.09228
1559,2024-01-03 22:00:00-05:00,89330,1.0922,1.09724,1.0916,1.09449,1.09213,1.09717,1.0912,1.09441,1.09228,1.09732,1.09167,1.09457
1560,2024-01-04 22:00:00-05:00,116525,1.09449,1.09986,1.0877,1.09442,1.09441,1.09978,1.08762,1.09406,1.09457,1.09993,1.08777,1.09479
1561,2024-01-07 22:00:00-05:00,83566,1.09442,1.0979,1.09226,1.09506,1.09406,1.09783,1.09218,1.09497,1.09479,1.09797,1.09234,1.09515
1562,2024-01-08 22:00:00-05:00,87496,1.09506,1.09665,1.09102,1.09313,1.09497,1.09657,1.09095,1.09305,1.09515,1.09673,1.0911,1.09321
1563,2024-01-09 22:00:00-05:00,75021,1.09313,1.0973,1.0923,1.09727,1.09305,1.09722,1.09223,1.09719,1.09321,1.09738,1.09238,1.09735
1564,2024-01-10 22:00:00-05:00,117848,1.09727,1.09996,1.09303,1.09736,1.09719,1.09989,1.09295,1.09727,1.09735,1.10005,1.09311,1.09744
1565,2024-01-11 22:00:00-05:00,96298,1.09736,1.0987,1.0936,1.09508,1.09727,1.09863,1.09353,1.09495,1.09744,1.09878,1.09368,1.0952
1566,2024-01-14 22:00:00-05:00,57279,1.09508,1.09676,1.09336,1.09503,1.09495,1.09668,1.09328,1.09495,1.0952,1.09683,1.09343,1.09511
1567,2024-01-15 22:00:00-05:00,112047,1.09503,1.09512,1.08621,1.08756,1.09495,1.09505,1.08613,1.08747,1.09511,1.09529,1.08628,1.08764
1568,2024-01-16 22:00:00-05:00,100485,1.08756,1.08846,1.08446,1.08821,1.08747,1.08839,1.08439,1.08813,1.08764,1.08854,1.08454,1.08829
1569,2024-01-17 22:00:00-05:00,102050,1.08821,1.09068,1.08468,1.08763,1.08813,1.0906,1.0846,1.08754,1.08829,1.09075,1.08475,1.08772
1570,2024-01-18 22:00:00-05:00,85492,1.08763,1.08978,1.08657,1.08976,1.08754,1.0897,1.08649,1.08966,1.08772,1.08986,1.08665,1.08986
1571,2024-01-21 22:00:00-05:00,73614,1.08976,1.09098,1.088,1.08826,1.08966,1.0909,1.08793,1.08818,1.08986,1.09105,1.08807,1.08834
1572,2024-01-22 22:00:00-05:00,80879,1.08826,1.0916,1.08216,1.08536,1.08818,1.09153,1.08208,1.08528,1.08834,1.09168,1.08224,1.08544
1573,2024-01-23 22:00:00-05:00,97156,1.08536,1.09324,1.0848,1.08842,1.08528,1.09317,1.0843,1.08833,1.08544,1.09331,1.08522,1.0885
1574,2024-01-24 22:00:00-05:00,99229,1.08842,1.09021,1.08217,1.08472,1.08833,1.0901,1.08209,1.08465,1.0885,1.09032,1.08224,1.08479
1575,2024-01-25 22:00:00-05:00,84960,1.08472,1.08865,1.08129,1.08546,1.08465,1.08852,1.08121,1.08522,1.08479,1.08878,1.08137,1.08571
1576,2024-01-28 22:00:00-05:00,70384,1.08546,1.08546,1.0796,1.08333,1.08522,1.08522,1.07953,1.08325,1.08571,1.08571,1.07967,1.08341
1577,2024-01-29 22:00:00-05:00,81575,1.08333,1.08574,1.0812,1.08456,1.08325,1.08567,1.08112,1.08447,1.08341,1.08581,1.08127,1.08465
1578,2024-01-30 22:00:00-05:00,131464,1.08456,1.08876,1.0795,1.08176,1.08447,1.08868,1.07942,1.08168,1.08465,1.08883,1.07957,1.08183
1579,2024-01-31 22:00:00-05:00,111909,1.08176,1.08749,1.078,1.0872,1.08168,1.08742,1.07792,1.08711,1.08183,1.08757,1.07807,1.0873
1580,2024-02-01 22:00:00-05:00,94349,1.0872,1.08976,1.07805,1.0787,1.08711,1.08969,1.07797,1.07844,1.0873,1.08985,1.07813,1.07897
1581,2024-02-04 22:00:00-05:00,85149,1.0787,1.07874,1.07233,1.07419,1.07844,1.07861,1.07225,1.07412,1.07897,1.07897,1.07241,1.07426
1582,2024-02-05 22:00:00-05:00,81165,1.07419,1.07624,1.07227,1.07537,1.07412,1.07617,1.0722,1.07528,1.07426,1.07633,1.07234,1.07546
1583,2024-02-06 22:00:00-05:00,80042,1.07537,1.0784,1.07512,1.07734,1.07528,1.07833,1.07487,1.07725,1.07546,1.07848,1.07537,1.07742
1584,2024-02-07 22:00:00-05:00,71966,1.07734,1.07889,1.07416,1.07782,1.07725,1.07881,1.07408,1.07774,1.07742,1.07897,1.07424,1.07791
1585,2024-02-08 22:00:00-05:00,76013,1.07782,1.07955,1.07622,1.07857,1.07774,1.07948,1.07614,1.07848,1.07791,1.07962,1.0763,1.07866
1586,2024-02-11 22:00:00-05:00,59656,1.07857,1.08058,1.0756,1.07716,1.07848,1.0805,1.07553,1.07706,1.07866,1.08065,1.07567,1.07727
1587,2024-02-12 22:00:00-05:00,82048,1.07716,1.07966,1.07006,1.07094,1.07706,1.07959,1.06999,1.07087,1.07727,1.07973,1.07013,1.07101
1588,2024-02-13 22:00:00-05:00,77712,1.07094,1.07346,1.0695,1.07276,1.07087,1.07338,1.06942,1.07265,1.07101,1.07354,1.06957,1.07288
1589,2024-02-14 22:00:00-05:00,75475,1.07276,1.0785,1.07247,1.07726,1.07265,1.07843,1.07239,1.07716,1.07288,1.07857,1.07255,1.07735
1590,2024-02-15 22:00:00-05:00,79032,1.07726,1.07876,1.07321,1.07768,1.07716,1.07869,1.07314,1.07753,1.07735,1.07883,1.07328,1.07784
1591,2024-02-18 22:00:00-05:00,41414,1.07768,1.07895,1.0762,1.07792,1.07753,1.07888,1.07612,1.07777,1.07784,1.07903,1.07628,1.07806
1592,2024-02-19 22:00:00-05:00,79079,1.07792,1.0839,1.07616,1.08078,1.07777,1.08382,1.07609,1.0807,1.07806,1.08397,1.07624,1.08087
1593,2024-02-20 22:00:00-05:00,79883,1.08078,1.08246,1.079,1.08196,1.0807,1.08239,1.07892,1.08188,1.08087,1.08253,1.07908,1.08204
1594,2024-02-21 22:00:00-05:00,84755,1.08196,1.08885,1.08028,1.08231,1.08188,1.08877,1.0802,1.08223,1.08204,1.08894,1.08036,1.08239
1595,2024-02-22 22:00:00-05:00,75830,1.08231,1.08396,1.08118,1.08206,1.08223,1.08389,1.08111,1.08192,1.08239,1.08403,1.08126,1.08221
1596,2024-02-25 22:00:00-05:00,65117,1.08206,1.08598,1.08126,1.08514,1.08192,1.0859,1.08119,1.08506,1.08221,1.08606,1.08133,1.08522
